id,LoanNr_ChkDgt,Name,City,State,Bank,BankState,ApprovalDate,ApprovalFY,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,LowDoc,DisbursementDate,DisbursementGross,BalanceGross,Accept
6187a4291b0,2437615010,ZUBER LANDSCAPE INC,REYNOLDSBURG,OH,THE CITIZENS BANKING COMPANY,OH,7-May-07,2007,25,1.0,0,25,0,1,Y,N,30-Jun-07,"$233,895.00 ",$0.00 ,1
48882873f29,1911695005,Suzanne Adkins-Turner,LEWIS CENTER,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,10-Jul-06,2006,1,2.0,1,1,0,2,Y,N,31-Jul-06,"$87,041.00 ",$0.00 ,0
7263e4017ca,9867363006,BLUE DANUBE,TORONTO,OH,THE HUNTINGTON NATIONAL BANK,OH,26-Dec-96,1997,6,1.0,0,0,1,0,N,Y,31-Mar-97,"$100,000.00 ",$0.00 ,1
662d5560ce2,8667723008,QUALITY CAR WASH,SOUTH BLOOMFIELD,OH,CITIZENS BANK,TN,20-Sep-95,1995,2,2.0,0,0,1,0,N,N,31-Jan-96,"$211,100.00 ",$0.00 ,1
a2688c74e7d,4467284000,NAPA AUTO & TRUCK PARTS,DUBLIN,OH,COMMUNITY CAP. DEVEL CORP,OH,25-Apr-01,2001,26,1.0,7,0,1,1,0,N,10-Apr-02,"$237,000.00 ",$0.00 ,1
ea3010fa8d6,4921044010,NICOLE JEFFRY'S SLN/DY SPA INC,AKRON,OH,THE HUNTINGTON NATIONAL BANK,OH,19-Sep-01,2001,1,2.0,0,0,1,1,N,N,31-Jan-02,"$300,000.00 ",$0.00 ,1
7d76b29396b,4373665002,"Iron Eagle Enterprises, LLC",GIRARD,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,18-Nov-10,2011,2,2.0,2,2,0,1,N,N,18-Nov-10,"$350,200.00 ",$0.00 ,1
e43fb056808,1620625006,Service Extraordinaire Inc,GALLOWAY,OH,U.S. BANK NATIONAL ASSOCIATION,OH,18-Jan-06,2006,3,1.0,0,3,0,1,Y,N,31-Aug-07,"$10,000.00 ",$0.00 ,1
be67e7affbb,1495885003,"Thyme For Family, LLC",Dublin,OH,"PNC BANK, NATIONAL ASSOCIATION",OH,12-Oct-05,2006,2,2.0,6,2,0,1,Y,N,30-Jun-06,"$19,988.00 ",$0.00 ,1
dafdc0db967,2027484009,PARAMOUNT TOOL CORPORATION,HICKSVILLE,OH,THE HICKSVILLE BANK,OH,1-May-98,1998,4,2.0,0,0,1,0,N,N,30-Sep-98,"$120,000.00 ",$0.00 ,1
4b7cec78435,8996434001,VANGELA BARNES AND EMANUEL I B,CANAL WINCHESTER,OH,VINTON CNTY NATL BK,OH,20-Jul-05,2005,5,1.0,1,2,1,1,0,N,31-Oct-05,"$91,900.00 ",$0.00 ,0
5e67e1e7b70,4190004004,PIP PRINTING,LYNDHURST,OH,"PNC BANK, NATIONAL ASSOCIATION",DE,8-Jan-01,2001,6,1.0,0,6,66350,1,0,N,28-Feb-01,"$205,000.00 ",$0.00 ,0
7027a17eecd,3392603004,NEXXUS SALON SERVICE,LOCKBOURNE,OH,COMMUNITY CAP. DEVEL CORP,OH,1-Mar-89,1989,42,1.0,13,29,0,0,N,N,12-Jul-89,"$186,000.00 ",$0.00 ,1
0020e705f41,6369224010,REVTEC MOTORSPORTS,LORAIN,OH,"PNC BANK, NATIONAL ASSOCIATION",OH,2-Jun-03,2003,2,2.0,2,2,1,1,Y,N,31-Aug-03,"$12,954.00 ",$0.00 ,1
e82bf6701a6,1401164003,BLEH CONSTRUCTION COMPANY,CINCINNATI,OH,FIFTH THIRD BANK,OH,8-Jul-97,1997,9,1.0,0,0,1,0,N,Y,31-Dec-97,"$31,066.00 ",$0.00 ,1
f979cc2ef1a,3808624000,"DEAN'S CUSTOM FIXTURES, INC.",COLUMBUS,OH,COMMUNITY CAP. DEVEL CORP,OH,23-Jun-00,2000,23,1.0,5,0,1,1,0,N,15-Nov-00,"$167,000.00 ",$0.00 ,1
801bff0f1d7,3364925001,"REPS RESOURCE, LLC",CINCINNATI,OH,FIRST FINAN BANK NATL ASSOC,OH,3-Apr-09,2009,16,1.0,4,16,0,1,N,N,30-Apr-09,"$291,000.00 ",$0.00 ,1
a98692ff02d,1447714008,"PHARMACEUTICAL SYNERGY, INC.",DELAWARE,OH,THE HUNTINGTON NATIONAL BANK,OH,30-Jul-97,1997,3,2.0,0,0,52707,0,N,Y,30-Nov-97,"$97,500.00 ",$0.00 ,1
fde188117e3,5588684003,MELENDEZ VIDEO SERVICES,AMHERST,OH,"PNC BANK, NATIONAL ASSOCIATION",OH,5-Aug-02,2002,2,2.0,2,2,1,1,Y,N,30-Sep-02,"$10,000.00 ",$0.00 ,1
8e8a0432d96,8069554001,"FUSON DESIGN GROUP, INC.",CINCINNATI,OH,FIFTH THIRD BANK,OH,8-Nov-04,2005,6,1.0,0,0,1,1,0,Y,30-Nov-04,"$150,000.00 ",$0.00 ,0
dda27216448,3411734000,"RELIANCE FOOD BROKERAGE, LTD.",CINCINNATI,OH,HAMILTON CNTY DEVEL COMPANY IN,OH,24-Nov-99,2000,16,1.0,4,12,1,1,N,N,15-Nov-00,"$136,000.00 ",$0.00 ,1
e2c1e6b37b3,2107036006,MEIER MECHANICAL,DAYTON,OH,"PNC BANK, NATIONAL ASSOCIATION",DE,1-Jun-06,2006,10,1.0,0,10,1,1,0,N,30-Jun-06,"$280,000.00 ",$0.00 ,1
66de664c3e7,1499585004,Done Right Plumbing Inc.,SUNBURY,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,14-Oct-05,2006,6,1.0,0,6,0,2,Y,N,30-Nov-05,"$222,380.00 ",$0.00 ,0
531e0d0cbe5,1988875009,"AMERICAN ROADWAY LOGISTICS, IN",AKRON,OH,"FIRSTMERIT BANK, N.A.",OH,25-Aug-06,2006,0,2.0,5,0,0,1,N,N,30-Nov-06,"$395,900.00 ",$0.00 ,1
2d84b548b28,1240365009,"KEANE MARKETING, LLC DBA SWISH",EASTLAKE,OH,CITIZENS BANK NATL ASSOC,RI,22-Mar-05,2005,4,1.0,0,4,1,1,N,N,30-Apr-05,"$48,000.00 ",$0.00 ,1
5ebfc4b552b,2295214005,CARLWICK STOP AND SHOP,ZANESVILLE,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,1-Sep-98,1998,2,1.0,0,0,1,0,0,N,30-Nov-98,"$10,000.00 ",$0.00 ,1
a083f1362a4,6446064004,WG GRINDERS,WESTERVILLE,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,26-Jun-03,2003,2,2.0,0,2,35629,1,0,N,30-Sep-03,"$297,000.00 ",$0.00 ,0
e2d051a830c,7520994005,DJ'S SATELLITE SERVICES,CARLISLE,OH,FIFTH THIRD BANK,OH,15-Jun-04,2004,2,1.0,2,2,1,2,Y,N,31-Jul-04,"$122,639.00 ",$0.00 ,0
dd7980259e9,5690154004,JONES BOYS SALES PROMOTION COM,INDEPENDENCE,OH,"PNC BANK, NATIONAL ASSOCIATION",OH,13-Sep-02,2002,3,1.0,27,3,1,1,Y,N,31-Dec-02,"$150,000.00 ",$0.00 ,1
ba8d5b7e9bc,3213345007,"Rockwell Lawn Care Services, L",Sebring,OH,THE HUNTINGTON NATIONAL BANK,OH,12-Sep-08,2008,0,1.0,0,0,0,2,Y,N,31-Oct-08,"$23,000.00 ",$0.00 ,0
7f2e87efca8,4555655000,"Penso's Pizza, Inc.",Dover,OH,THE HUNTINGTON NATIONAL BANK,OH,24-Feb-11,2011,0,1.0,0,0,0,1,N,N,1-Mar-11,"$15,000.00 ",$0.00 ,1
5aa5be947bd,8060034002,WILLOW SUPPLY INC,BROOKLYN HEIGHTS,OH,CITIZENS BANK NATL ASSOC,RI,5-Nov-04,2005,4,1.0,0,4,1,1,Y,N,30-Nov-04,"$18,855.00 ",$0.00 ,1
966ba8fec9e,8764803010,LORDSTOWN LAUNDROMAT,YOUNGSTOWN,OH,THE HUNTINGTON NATIONAL BANK,OH,2-Nov-95,1996,1,2.0,0,0,1,0,N,Y,31-Jan-96,"$85,850.00 ",$0.00 ,1
8e09e21ab5b,8178893001,"B & L MACHINE, INC.",EASTLAKE,OH,FIRST NATL BK OF PENNSYLVANIA,PA,16-Mar-95,1995,5,1.0,0,0,1,0,N,Y,30-Apr-95,"$100,000.00 ",$0.00 ,1
cf3f2f21d37,1025304003,"COOK PAVING&CONSTRUCTN CO, INC",CLEVELAND,OH,"PNC BANK, NATIONAL ASSOCIATION",OH,11-Mar-97,1997,30,1.0,0,0,1,0,Y,N,31-Jul-97,"$288,000.00 ",$0.00 ,1
b742d64f5ca,3609843008,ELCTRNIC SRVCNG INSTITUTE INC.,LORAIN,OH,GROWTH CAPITAL CORP.,OH,24-Nov-89,1990,24,1.0,18,6,1,0,N,N,13-Jun-90,"$444,000.00 ",$0.00 ,1
97975d905dd,2645265006,"Red Cedar Coffee Company,  LLC",Berea,OH,THE HUNTINGTON NATIONAL BANK,OH,17-Aug-07,2007,3,1.0,1,4,0,1,Y,N,30-Sep-07,"$72,900.00 ",$0.00 ,1
7f9494af7ed,3415425005,"107 South, Inc",KENT,OH,CITIZENS BANK NATL ASSOC,RI,11-May-09,2009,16,1.0,8,24,0,1,N,N,30-Jun-09,"$40,000.00 ",$0.00 ,1
92184d06a11,2291535006,"HOWARD R. MCGUIRE, INC.",WAKEMAN,OH,CITIZENS BANK NATL ASSOC,RI,22-Feb-07,2007,3,1.0,0,3,0,2,Y,N,31-Mar-07,"$2,000.00 ",$0.00 ,0
9b58b8b78e1,8850373008,"SHALCO, INC.",CHESTERLAND,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,1-Dec-95,1996,1,2.0,0,0,1,0,N,Y,31-Jan-96,"$75,000.00 ",$0.00 ,1
7ecb040ad0a,3796075010,Hathaway Stamp and Identificat,CINCINNATI,OH,FIRST FINAN BANK NATL ASSOC,OH,7-Dec-09,2010,8,1.0,0,0,0,1,N,N,1-Jan-10,"$350,000.00 ",$0.00 ,1
b5b5b8e7a4d,6648704004,MAHER RASRAS AND R & S MART IN,DAYTON,OH,"PNC BANK, NATIONAL ASSOCIATION",DE,3-Sep-03,2003,3,1.0,1,3,1,1,0,N,31-Dec-03,"$139,000.00 ",$0.00 ,1
ffbf6a84e6a,2999385004,"My Own Greenskeeper, LLC",ZANESVILLE,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,13-Mar-08,2008,1,2.0,1,1,0,2,Y,N,31-Mar-08,"$49,600.00 ",$0.00 ,0
0af27751828,2187715001,"Oak Crest Animal Hospital, LLC",Cincinnati,OH,"PNC BANK, NATIONAL ASSOCIATION",DE,21-Dec-06,2007,5,1.0,2,5,0,1,Y,N,30-Apr-07,"$46,873.00 ",$0.00 ,1
73049e42436,2923065006,Nalk Woods LLC,MACEDONIA,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,25-Jan-08,2008,1,2.0,0,1,0,1,N,N,29-Feb-08,"$25,000.00 ",$0.00 ,1
fce9d707c2e,3423434001,BRIAR PATCH,LUCASVILLE,OH,COMMUNITY CAP. DEVEL CORP,OH,30-Nov-99,2000,27,1.0,3,24,1,2,N,N,12-Jul-00,"$432,000.00 ",$0.00 ,1
3068c29a6bc,9271373008,"CREEK VIEW KENNELS, INC.",XENIA,OH,1ST NATL BK OF GERMANTOWN,OH,13-May-96,1996,3,2.0,0,0,1,0,N,N,31-May-97,"$34,525.00 ",$0.00 ,1
4136b9c1b5e,1795325001,"J&L TOOL DISTRIBUTION, LLC.",CINCINNATI,OH,U.S. BANK NATIONAL ASSOCIATION,OH,1-May-06,2006,2,1.0,0,2,0,1,Y,N,31-Jul-06,"$103,763.00 ",$0.00 ,1
595f894a6ba,2924465010,Janet Stimmell dba  J C Canvas,Maineville,OH,THE HUNTINGTON NATIONAL BANK,OH,28-Jan-08,2008,0,1.0,0,0,0,2,T,N,30-Apr-08,"$56,548.00 ",$0.00 ,1
79ec9f71d72,3028965003,"Lifeplan Financial Group, Inc.",Miamisburg,OH,KEYBANK NATIONAL ASSOCIATION,OH,1-Apr-08,2008,9,1.0,0,9,0,2,N,N,30-Apr-09,"$100,000.00 ",$0.00 ,1
c57c6a3a317,1650405000,"R.L.J. Investments, Inc. dba G",Euclid,OH,THE HUNTINGTON NATIONAL BANK,OH,7-Feb-06,2006,1,2.0,4,5,0,1,N,N,31-Mar-06,"$35,800.00 ",$0.00 ,1
695600b0539,9426353008,"LAROSA'S, INC.",CINCINNATI,OH,HAMILTON CNTY DEVEL COMPANY IN,OH,29-Jul-96,1996,1150,1.0,198,0,46875,0,N,N,14-May-97,"$750,000.00 ",$0.00 ,1
14b6f9ce2ec,2672224004,HOLIDAY INN EXPRESS & SUITES,GAHANNA,OH,THE HUNTINGTON NATIONAL BANK,OH,31-Dec-98,1999,25,2.0,0,0,1,0,N,N,31-Aug-01,"$1,000,000.00 ",$0.00 ,1
8551d2fa221,3438275000,Pinkerton Wealth Specialists I,Chagrin Falls,OH,THE HUNTINGTON NATIONAL BANK,OH,27-May-09,2009,3,1.0,1,3,0,1,N,N,1-Mar-10,"$10,000.00 ",$0.00 ,1
e22d5efdb72,2473934002,MR.MICHAEL'S FINE DRY CLEANING,FINDLAY,OH,CIT. NATL BK OF BLUFFTON,OH,13-Nov-98,1999,11,1.0,0,0,1,0,N,N,31-Dec-98,"$246,000.00 ",$0.00 ,1
e7eee5b8f3e,1592494010,LIGHTNING LAWN CARE,PAINESVILLE,OH,THE HUNTINGTON NATIONAL BANK,OH,30-Sep-97,1997,1,1.0,0,0,1,0,N,Y,30-Nov-97,"$76,500.00 ",$0.00 ,1
fbba8891d8c,1607395004,"Grey Ghost Enterprises, LLC db",Canton,OH,KEYBANK NATIONAL ASSOCIATION,OH,9-Jan-06,2006,5,2.0,0,5,0,1,N,N,28-Feb-06,"$71,000.00 ",$0.00 ,1
d4720af9a11,6913964003,GOLDEN CORRAL # 722,CHILLICOTHE,OH,"READYCAP LENDING, LLC",CA,13-Nov-03,2004,100,1.0,15,85,34830,2,0,N,30-Apr-04,"$340,000.00 ",$0.00 ,1
263002b1ab2,5371644001,STRAIGHT UP CHIROPRACTIC,MEDINA,OH,"WESTFIELD BANK, FSB",OH,1-May-02,2002,66,1.0,0,0,1,1,0,Y,31-May-02,"$12,000.00 ",$0.00 ,1
16c39a55f0d,5330204002,R & R GOURMET VILLAGE & DELI,WARREN,OH,CORTLAND SAVINGS & BK. CO.,OH,10-Apr-02,2002,4,1.0,0,0,1,1,0,Y,31-May-02,"$135,000.00 ",$0.00 ,1
1016ac85b47,5402254006,"BROWNING INVESTMENTS, LTD.",NAPOLEON,OH,FIRST FED. BK OF MIDWEST,OH,16-May-02,2002,8,1.0,0,0,1,2,0,Y,31-Aug-02,"$90,000.00 ",$0.00 ,0
af3a0ee6602,9398403001,VON-BUSCH-KLINE IRRIGATION,FRANKLIN,OH,1ST NATL BK OF GERMANTOWN,OH,12-Jul-96,1996,3,1.0,0,0,1,0,N,N,31-Jul-96,"$108,000.00 ",$0.00 ,1
a3372ac6a35,4099544001,"BOB & PETE'S FLOORS, INC.",CANTON,OH,STARK DEVEL BOARD FINAN CORP,OH,1-Dec-00,2001,2,1.0,3,2,1,1,N,N,13-Jun-01,"$159,000.00 ",$0.00 ,1
f7b6387a1d3,9375693004,PERRY'S MARKET,NEFFS,OH,THE CITIZENS SAVINGS BANK,OH,28-Jun-96,1996,1,2.0,0,0,1,0,N,N,31-Jan-97,"$125,000.00 ",$0.00 ,1
7acb58c0775,5105354005,ELITE BODY WORKS,COLUMBUS,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,14-Dec-01,2002,9,1.0,0,9,1,1,Y,N,31-Jan-02,"$75,024.00 ",$0.00 ,1
2a53374f3b2,4150385004,HAZEL TREE INTERIORS,AKRON,OH,U.S. BANK NATIONAL ASSOCIATION,OH,30-Jun-10,2010,1,2.0,0,1,0,1,Y,N,1-Jul-10,"$10,000.00 ",$0.00 ,1
7757a29f378,6703544008,ROCKNE'S PUB,STREETSBORO,OH,"FIRSTMERIT BANK, N.A.",OH,19-Sep-03,2003,62,1.0,0,62,1,2,0,N,31-Oct-03,"$81,000.00 ",$0.00 ,1
470b50978f2,2447595010,KidsLink Neurobehavioral Cente,Twinsburg,OH,THE HUNTINGTON NATIONAL BANK,OH,10-May-07,2007,1,2.0,3,4,0,1,Y,N,30-Jun-07,"$87,569.00 ",$0.00 ,1
4e4a02d3cd3,9319043003,RAM TRADING COMPANY,ROCKY RIVER,OH,"READYCAP LENDING, LLC",CA,3-Jun-96,1996,4,1.0,0,0,1,0,0,N,31-Jan-97,"$400,000.00 ",$0.00 ,1
54f8e4c72c6,1060985010,JKS Homes Incorporated,Akron,OH,CAPITAL ONE NATL ASSOC,VA,15-Sep-04,2004,13,1.0,0,0,1,1,N,N,31-Oct-04,"$50,000.00 ",$0.00 ,0
3626c07d278,7684184005,MACHINE TOOL SOLUTIONS UNLIMIT,CINCINNATI,OH,"PNC BANK, NATIONAL ASSOCIATION",DE,10-Aug-04,2004,11,1.0,1,10,1,1,Y,N,30-Nov-04,"$100,000.00 ",$0.00 ,1
62ab1df7cec,6188753010,WSTRN RSRV PSYCHOLOGICAL ASSOC,STOW,OH,CASCADE CAPITAL CORPORATION,OH,31-Jan-94,1994,12,1.0,3,9,1,0,N,N,11-May-94,"$114,000.00 ",$0.00 ,1
de547455142,1109735007,"Memory Lane of Hudson, Inc.",HUDSON,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,19-Nov-04,2005,6,2.0,0,0,1,1,Y,N,28-Feb-05,"$38,139.00 ",$0.00 ,1
ac26de5d515,3025766003,PICK'S PHOTO,EAST LIVERPOOL,OH,1ST NATIONAL COMMUNITY BANK,OH,16-Oct-07,2008,3,2.0,3,0,1,2,0,N,31-Oct-07,"$90,000.00 ",$0.00 ,1
6b3f286249f,2163534005,SAIL INN,LAKE MILTON,OH,"PNC BANK, NATIONAL ASSOCIATION",OH,29-Jun-98,1998,1,1.0,0,0,1,0,0,Y,31-Aug-98,"$50,000.00 ",$0.00 ,1
66e15dc0f1f,5193105006,"HAVILAH, LLC",Hamilton,OH,THE HUNTINGTON NATIONAL BANK,OH,1-May-12,2012,2,1.0,0,0,0,1,Y,N,1-May-12,"$10,000.00 ",$0.00 ,1
7b516e0d169,1590084001,CROWN TILE & MARBLE,AKRON,OH,CASCADE CAPITAL CORPORATION,OH,30-Sep-97,1997,6,1.0,5,0,1,0,N,N,11-Mar-98,"$147,000.00 ",$0.00 ,1
38f7bf20290,2387325007,"TEA ROSES, LLC",MASON,OH,"PNC BANK, NATIONAL ASSOCIATION",DE,11-Apr-07,2007,10,2.0,0,10,0,2,Y,N,30-Apr-07,"$44,000.00 ",$0.00 ,0
fe7065a0feb,9866763006,CONVENIENT FOOD MART #3832/CFM,TORONTO,OH,THE HUNTINGTON NATIONAL BANK,OH,26-Dec-96,1997,17,1.0,0,0,20100,0,N,Y,28-Feb-97,"$98,000.00 ",$0.00 ,1
795aa0cb1b6,3765735004,"Computer Aided Solutions, LLC",CHESTERLAND,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,19-Nov-09,2010,7,1.0,4,12,0,2,N,N,1-Jan-10,"$497,400.00 ",$0.00 ,1
03ac550ab69,1936954000,BED MART,DAYTON,OH,"PNC BANK, NATIONAL ASSOCIATION",OH,27-Mar-98,1998,2,2.0,0,0,1,0,N,Y,30-Jun-98,"$25,000.00 ",$0.00 ,1
5608f66a025,6436074003,BOATMATES & CATAWBA BAY OUTDR,SOLON,OH,THE HUNTINGTON NATIONAL BANK,OH,24-Jun-03,2003,6,1.0,0,0,1,1,N,N,31-Aug-03,"$500,000.00 ",$0.00 ,1
e079ca785f2,5150215004,Watershed Distillery LLC,Columbus,OH,THE HUNTINGTON NATIONAL BANK,OH,3-Apr-12,2012,2,2.0,0,0,0,1,N,N,3-Apr-12,"$70,900.00 ",$0.00 ,1
4358dfc3bb8,1498765008,Rose Express Inc.,Strongsville,OH,"PNC BANK, NATIONAL ASSOCIATION",OH,14-Oct-05,2006,2,2.0,4,2,0,1,N,N,30-Nov-05,"$137,700.00 ",$0.00 ,1
d404e5e220d,7372124010,ARARICA,CLEVELAND,OH,"PNC BANK, NATIONAL ASSOCIATION",DE,21-Apr-04,2004,2,1.0,15,2,1,1,Y,N,30-Jun-04,"$99,115.00 ",$0.00 ,1
789e76cf375,6153293003,"BECKMAN MACHINE, INC.",CINCINNATI,OH,HAMILTON CNTY DEVEL COMPANY IN,OH,10-Jan-94,1994,10,1.0,4,6,1,0,N,N,14-Sep-94,"$132,000.00 ",$0.00 ,1
9e1a8f6434f,1598085002,"C. D. K. INDUSTRIES, INC",CLEVELAND,OH,CITIZENS BANK NATL ASSOC,RI,29-Dec-05,2006,4,1.0,0,4,0,1,N,N,31-Mar-06,"$80,000.00 ",$0.00 ,0
bb65c41dbd8,3932114008,SORA'S CAR CARE,MILFORD,OH,FIFTH THIRD BANK,OH,6-Sep-00,2000,5,2.0,0,0,1,2,N,N,30-Apr-01,"$249,934.00 ",$0.00 ,1
4322f6b619b,6837503006,"ROOF GUARD SYSTEMS, INC.",KENT,OH,THE HUNTINGTON NATIONAL BANK,OH,12-May-94,1994,5,1.0,0,0,1,0,N,N,31-Jul-94,"$50,000.00 ",$0.00 ,1
532b1591578,5290144002,BARNACLO HOME LOANS,CINCINNATI,OH,HAMILTON CNTY DEVEL COMPANY IN,OH,22-Mar-02,2002,31,1.0,11,0,1,1,N,N,16-Oct-02,"$358,000.00 ",$0.00 ,1
f7408a108e8,5781043005,"LUFRAN, INC.",STREETSBORO,OH,CASCADE CAPITAL CORPORATION,OH,14-Jul-93,1993,48,1.0,15,33,1,0,N,N,16-Feb-94,"$533,000.00 ",$0.00 ,1
943785584c7,1756805000,BABIES 2 BOOKS INC.,PAINESVILLE TOWNSHIP,OH,THE HUNTINGTON NATIONAL BANK,OH,10-Apr-06,2006,1,2.0,8,1,0,1,Y,N,31-Aug-06,"$30,000.00 ",$0.00 ,1
e7025ebd89c,1201785003,"TayPey Scoops, Inc.",ENGLEWOOD,OH,"PNC BANK, NATIONAL ASSOCIATION",DE,22-Feb-05,2005,13,2.0,13,2,17998,2,N,N,30-Jun-05,"$263,100.00 ",$0.00 ,1
9802f9af606,4149875001,"Deer Creek Excavating, LLC",Bellville,OH,FIFTH THIRD BANK,OH,30-Jun-10,2010,43,1.0,0,43,0,1,Y,N,1-Oct-10,"$484,450.00 ",$0.00 ,1
da3aaef6d6e,3761724008,ALFONSO'S TUSCAN GRILL,CLEVELAND,OH,GE CAP. SMALL BUS. FINAN CORP,TX,26-May-00,2000,2,1.0,68,2,1,1,0,N,30-Jun-00,"$195,400.00 ",$0.00 ,1
b90050999a2,4849624001,JMJ TRANSPORTATION,AKRON,OH,"FIRSTMERIT BANK, N.A.",OH,23-Aug-01,2001,44,1.0,0,0,1,1,0,Y,30-Sep-01,"$140,000.00 ",$0.00 ,1
6fd65ac0cfc,1985784004,"THOMPSON, HALL, JORDAN FUNERAL",FOREST PARK,OH,HAMILTON CNTY DEVEL COMPANY IN,OH,16-Apr-98,1998,28,1.0,10,0,1,0,N,N,12-Apr-00,"$967,000.00 ",$0.00 ,1
837265ad704,5634704009,INNOVATIVE CONTROLS CORP.,TOLEDO,OH,THE HUNTINGTON NATIONAL BANK,OH,21-Aug-02,2002,36,1.0,0,0,1,1,N,N,31-Dec-02,"$400,000.00 ",$0.00 ,1
368f12ccdbf,1561735003,"Perfect Game, LLC",Solon,OH,KEYBANK NATIONAL ASSOCIATION,OH,1-Dec-05,2006,3,2.0,7,10,0,1,N,N,31-Dec-05,"$350,000.00 ",$0.00 ,0
be745d147a5,3131285009,ION TRUCKING,CLEVELAND,OH,CITIZENS BANK NATL ASSOC,RI,19-Jun-08,2008,1,1.0,1,2,0,1,N,N,30-Jun-08,"$55,000.00 ",$0.00 ,1
edb5e3ba4be,3731735006,Coontz Blasting LLC,DEERFIELD,OH,KEYBANK NATIONAL ASSOCIATION,OH,4-Nov-09,2010,1,1.0,2,3,0,2,Y,N,1-Apr-10,"$30,000.00 ",$0.00 ,0
71a3b1fe295,6607314009,MAACO AUTO PAINTING AND BODY,MEDINA,OH,"PNC BANK, NATIONAL ASSOCIATION",DE,20-Aug-03,2003,2,2.0,6,2,49952,1,0,N,31-Oct-03,"$190,000.00 ",$0.00 ,1
570d4bc80e4,6247453004,WEST END ELECTRIC COMPANY,PORTSMOUTH,OH,,,22-Feb-94,1994,25,1.0,0,0,1,0,N,N,30-Apr-96,"$500,000.00 ",$0.00 ,1
173b3eef8dc,2834685002,New Albany Cleaning Service In,NEW ALBANY,OH,U.S. BANK NATIONAL ASSOCIATION,OH,28-Nov-07,2008,10,1.0,0,10,0,1,Y,N,31-Dec-07,"$37,113.00 ",$0.00 ,1
e00cf0a65d2,4872604004,"GRANNY'S LEARNING CENTER, INC.",COLUMBUS,OH,FIFTH THIRD BANK,OH,30-Aug-01,2001,100,1.0,0,0,1,1,N,N,30-Nov-01,"$460,800.00 ",$0.00 ,1
45bdd486dc7,4221744007,"DJ GLASS ENTERPRISES, LLC",BLACKLICK,OH,FIFTH THIRD BANK,OH,18-Jan-01,2001,2,1.0,0,0,1,2,0,Y,28-Feb-01,"$50,000.00 ",$0.00 ,1
4620788f4ad,5891394002,FOOD CITY INC,DAYTON,OH,U.S. BANK NATIONAL ASSOCIATION,OH,22-Nov-02,2003,5,1.0,5,10,1,1,Y,N,31-Dec-02,"$100,000.00 ",$0.00 ,1
1bb70a40d47,1933415003,Switch Cars.Com,CLEVELAND,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,21-Jul-06,2006,1,2.0,0,1,0,1,Y,N,31-Jul-06,"$136,977.00 ",$0.00 ,1
389555b05a8,2940885007,Superior Speedie Portable Serv,AKRON,OH,CITIZENS BANK NATL ASSOC,RI,6-Feb-08,2008,8,1.0,0,8,0,1,N,N,29-Feb-08,"$50,000.00 ",$0.00 ,1
f4afe0c18fe,1955964009,GEM CITY METAL SPINNING COMPAN,DAYTON,OH,CITYWIDE SMALL BUS. DEVEL CORP,OH,3-Apr-98,1998,29,1.0,4,25,1,0,N,N,15-Jul-98,"$153,000.00 ",$0.00 ,1
92be072ca3e,4365535009,"T & K TREE SERVICE, LLC",Strongsville,OH,THE HUNTINGTON NATIONAL BANK,OH,15-Nov-10,2011,0,1.0,0,0,0,1,N,N,1-Jan-11,"$8,000.00 ",$0.00 ,1
ea037d88781,6598754009,GREAT CLIPS,LONDON,OH,FIFTH THIRD BANK,OH,18-Aug-03,2003,2,2.0,0,0,35706,2,0,Y,31-Oct-03,"$67,242.00 ",$0.00 ,1
43666c9c8cd,2907224010,PARKFIELD INSULATION SERVICES,DUBLIN,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,23-Apr-99,1999,7,1.0,5,7,1,0,0,N,30-Jun-99,"$96,600.00 ",$0.00 ,1
3a63e665835,8976553009,"PROLIFICS, INC.",DUBLIN,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,1-Feb-96,1996,1,2.0,0,0,1,0,0,N,30-Jun-98,"$20,000.00 ",$0.00 ,1
b4705497bd2,1784455010,THOMAS F. DELANEY DBA AMERICAN,WESTERVILLE,OH,CAPITAL ONE NATL ASSOC,VA,25-Apr-06,2006,3,1.0,0,3,0,1,N,N,31-May-06,"$25,000.00 ",$0.00 ,1
9ee21e0832b,8710754009,HILLSBORO PONDEROSA STEAKHOUSE,HILLSBORO,OH,MERCHANTS NATIONAL BANK,OH,17-Mar-05,2005,80,1.0,0,0,65845,2,N,N,31-Jan-06,"$415,000.00 ",$0.00 ,1
